Year,Name,Sex,Count,IRE-Rank,USA-State-Total,Country,State
1999,Cain,M,8,222,0,Ireland,IRE
1999,Callan,M,4,330,0,Ireland,IRE
1999,Curtis,M,8,222,0,Ireland,IRE
1999,Dwayne,M,3,379,0,Ireland,IRE
1999,Eimhin,M,4,330,0,Ireland,IRE
1999,Fergus,M,9,214,0,Ireland,IRE
1999,Finbarr,M,8,222,0,Ireland,IRE
1999,Gordon,M,4,330,0,Ireland,IRE
1999,Jerome,M,3,379,0,Ireland,IRE
1999,Kalvin,M,5,290,0,Ireland,IRE
1999,Kristian,M,5,290,0,Ireland,IRE
1999,Kyran,M,4,330,0,Ireland,IRE
1999,Leroy,M,3,379,0,Ireland,IRE
1999,Neal,M,4,330,0,Ireland,IRE
1999,Samson,M,3,379,0,Ireland,IRE
1999,Blaine,M,3,379,0,Ireland,IRE
1999,Brad,M,8,222,0,Ireland,IRE
1999,Colman,M,3,379,0,Ireland,IRE
1999,Dale,M,15,180,0,Ireland,IRE
1999,Emanuel,M,4,330,0,Ireland,IRE
1999,Emmett,M,10,203,0,Ireland,IRE
1999,Evin,M,6,266,0,Ireland,IRE
1999,Fearghal,M,3,379,0,Ireland,IRE
1999,Garry,M,7,241,0,Ireland,IRE
1999,Gerald,M,5,290,0,Ireland,IRE
1999,Julius,M,4,330,0,Ireland,IRE
1999,Keelin,M,6,266,0,Ireland,IRE
1999,Kenan,M,5,290,0,Ireland,IRE
1999,Khalid,M,4,330,0,Ireland,IRE
1999,Manus,M,5,290,0,Ireland,IRE
1999,Mel,M,5,290,0,Ireland,IRE
1999,Paraic,M,5,290,0,Ireland,IRE
1999,Ralph,M,4,330,0,Ireland,IRE
1999,Timmy,M,3,379,0,Ireland,IRE
1999,Tyrone,M,17,169,0,Ireland,IRE
1999,Walter,M,3,379,0,Ireland,IRE
1999,Benedict,M,5,290,0,Ireland,IRE
1999,Calem,M,3,379,0,Ireland,IRE
1999,Cianan,M,3,379,0,Ireland,IRE
1999,Connell,M,4,330,0,Ireland,IRE
1999,Darryl,M,5,290,0,Ireland,IRE
1999,Erin,M,4,330,0,Ireland,IRE
1999,Finnian,M,7,241,0,Ireland,IRE
1999,Garrett,M,7,241,0,Ireland,IRE
1999,Graeme,M,4,330,0,Ireland,IRE
1999,Grant,M,3,379,0,Ireland,IRE
1999,Jeff,M,10,203,0,Ireland,IRE
1999,Jessie,M,4,330,0,Ireland,IRE
1999,Aaran,M,4,330,0,Ireland,IRE
1999,Ashley,M,6,266,0,Ireland,IRE
1999,Edmond,M,7,241,0,Ireland,IRE
1999,Harold,M,3,379,0,Ireland,IRE
1999,Macdara,M,3,379,0,Ireland,IRE
1999,Malcolm,M,3,379,0,Ireland,IRE
1999,Maximillian,M,3,379,0,Ireland,IRE
1999,Omar,M,4,330,0,Ireland,IRE
1999,Andrea,M,4,330,0,Ireland,IRE
1999,Auryn,M,3,379,0,Ireland,IRE
1999,Brain,M,3,379,0,Ireland,IRE
1999,Cailim,M,3,379,0,Ireland,IRE
1999,Cairan,M,5,290,0,Ireland,IRE
1999,Caolin,M,5,290,0,Ireland,IRE
1999,Cilian,M,3,379,0,Ireland,IRE
1999,Cillin,M,3,379,0,Ireland,IRE
1999,Clive,M,5,290,0,Ireland,IRE
1999,Corrie,M,3,379,0,Ireland,IRE
1999,Darrell,M,3,379,0,Ireland,IRE
1999,Deaglan,M,3,379,0,Ireland,IRE
1999,Deane,M,3,379,0,Ireland,IRE
1999,Dillion,M,7,241,0,Ireland,IRE
1999,Ethon,M,3,379,0,Ireland,IRE
1999,Feargal,M,3,379,0,Ireland,IRE
1999,Finbar,M,5,290,0,Ireland,IRE
1999,Garreth,M,7,241,0,Ireland,IRE
1999,Gavan,M,4,330,0,Ireland,IRE
1999,Gordan,M,3,379,0,Ireland,IRE
1999,Greg,M,17,169,0,Ireland,IRE
1999,Griffin,M,5,290,0,Ireland,IRE
1999,Hamish,M,3,379,0,Ireland,IRE
1999,Imran,M,3,379,0,Ireland,IRE
1999,Jacques,M,3,379,0,Ireland,IRE
1999,Jonathon,M,39,110,0,Ireland,IRE
1999,Kieron,M,3,379,0,Ireland,IRE
1999,Lloyd,M,6,266,0,Ireland,IRE
1999,Lughaidh,M,3,379,0,Ireland,IRE
1999,Mairtin,M,4,330,0,Ireland,IRE
1999,Micahel,M,4,330,0,Ireland,IRE
1999,Mitchell,M,3,379,0,Ireland,IRE
1999,Nigel,M,4,330,0,Ireland,IRE
1999,Olin,M,3,379,0,Ireland,IRE
1999,Padhraic,M,4,330,0,Ireland,IRE
1999,Pierre,M,4,330,0,Ireland,IRE
1999,Ros,M,6,266,0,Ireland,IRE
1999,Shawn,M,5,290,0,Ireland,IRE
1999,Tyreke,M,3,379,0,Ireland,IRE
2000,Jack,M,846,1,0,Ireland,IRE
2000,Sean,M,816,2,0,Ireland,IRE
2000,Conor,M,700,3,0,Ireland,IRE
2000,Daniel,M,467,11,0,Ireland,IRE
2000,James,M,594,5,0,Ireland,IRE
2000,Adam,M,653,4,0,Ireland,IRE
2000,Ryan,M,356,17,0,Ireland,IRE
2000,Luke,M,488,8,0,Ireland,IRE
2000,Cian,M,557,6,0,Ireland,IRE
2000,Michael,M,483,9,0,Ireland,IRE
2000,Dylan,M,477,10,0,Ireland,IRE
2000,Aaron,M,401,12,0,Ireland,IRE
2000,Darragh,M,245,29,0,Ireland,IRE
2000,Thomas,M,351,18,0,Ireland,IRE
2000,Matthew,M,275,24,0,Ireland,IRE
2000,David,M,492,7,0,Ireland,IRE
2000,Jamie,M,294,21,0,Ireland,IRE
2000,Oisin,M,287,22,0,Ireland,IRE
2000,Patrick,M,362,16,0,Ireland,IRE
2000,Alex,M,150,48,0,Ireland,IRE
2000,John,M,398,14,0,Ireland,IRE
2000,Cillian,M,111,59,0,Ireland,IRE
2000,Evan,M,250,27,0,Ireland,IRE
2000,Eoin,M,368,15,0,Ireland,IRE
2000,Shane,M,400,13,0,Ireland,IRE
2000,Liam,M,257,26,0,Ireland,IRE
2000,Ben,M,234,30,0,Ireland,IRE
2000,Jake,M,161,42,0,Ireland,IRE
2000,Joshua,M,216,34,0,Ireland,IRE
2000,Mark,M,351,18,0,Ireland,IRE
2000,Harry,M,95,63,0,Ireland,IRE
2000,Fionn,M,90,64,0,Ireland,IRE
2000,Joseph,M,220,33,0,Ireland,IRE
2000,Callum,M,86,69,0,Ireland,IRE
2000,Samuel,M,119,57,0,Ireland,IRE
2000,Charlie,M,39,116,0,Ireland,IRE
2000,Nathan,M,223,32,0,Ireland,IRE
2000,Cathal,M,207,35,0,Ireland,IRE
2000,Kyle,M,139,50,0,Ireland,IRE
2000,Robert,M,200,37,0,Ireland,IRE
2000,Ciaran,M,286,23,0,Ireland,IRE
2000,Ronan,M,165,41,0,Ireland,IRE
2000,Andrew,M,230,31,0,Ireland,IRE
2000,Kevin,M,264,25,0,Ireland,IRE
2000,William,M,156,46,0,Ireland,IRE
2000,Ethan,M,83,71,0,Ireland,IRE
2000,Tadhg,M,55,92,0,Ireland,IRE
2000,Rory,M,89,65,0,Ireland,IRE
2000,Noah,M,6,274,0,Ireland,IRE
2000,Calum,M,19,168,0,Ireland,IRE
2000,Brian,M,204,36,0,Ireland,IRE
2000,Eoghan,M,153,47,0,Ireland,IRE
2000,Cormac,M,126,54,0,Ireland,IRE
2000,Finn,M,35,125,0,Ireland,IRE
2000,Aidan,M,75,74,0,Ireland,IRE
2000,Alexander,M,81,72,0,Ireland,IRE
2000,Benjamin,M,88,67,0,Ireland,IRE
2000,Rian,M,34,126,0,Ireland,IRE
2000,Sam,M,54,94,0,Ireland,IRE
2000,Stephen,M,250,27,0,Ireland,IRE
2000,Christopher,M,159,43,0,Ireland,IRE
2000,Killian,M,105,61,0,Ireland,IRE
2000,Josh,M,58,89,0,Ireland,IRE
2000,Gavin,M,126,54,0,Ireland,IRE
2000,Alan,M,134,51,0,Ireland,IRE
2000,Peter,M,131,53,0,Ireland,IRE
2000,Scott,M,85,70,0,Ireland,IRE
2000,Jason,M,191,39,0,Ireland,IRE
2000,Max,M,33,129,0,Ireland,IRE
2000,Lee,M,158,44,0,Ireland,IRE
2000,Anthony,M,118,58,0,Ireland,IRE
2000,Paul,M,182,40,0,Ireland,IRE
2000,Martin,M,104,62,0,Ireland,IRE
2000,Tom,M,39,116,0,Ireland,IRE
2000,Leon,M,71,77,0,Ireland,IRE
2000,Niall,M,199,38,0,Ireland,IRE
2000,Oliver,M,16,174,0,Ireland,IRE
2000,Rhys,M,43,112,0,Ireland,IRE
2000,Dean,M,157,45,0,Ireland,IRE
2000,Dara,M,49,100,0,Ireland,IRE
2000,Oscar,M,20,164,0,Ireland,IRE
2000,Colm,M,89,65,0,Ireland,IRE
2000,Diarmuid,M,62,84,0,Ireland,IRE
2000,Edward,M,65,81,0,Ireland,IRE
2000,Christian,M,44,109,0,Ireland,IRE
2000,Louis,M,32,130,0,Ireland,IRE
2000,Oran,M,27,139,0,Ireland,IRE
2000,Padraig,M,70,78,0,Ireland,IRE
2000,Charles,M,34,126,0,Ireland,IRE
2000,Leo,M,18,172,0,Ireland,IRE
2000,Lucas,M,11,206,0,Ireland,IRE
2000,Ross,M,124,56,0,Ireland,IRE
2000,Cameron,M,61,86,0,Ireland,IRE
2000,Jacob,M,39,116,0,Ireland,IRE
2000,Kieran,M,109,60,0,Ireland,IRE
2000,Brandon,M,88,67,0,Ireland,IRE
2000,Ruairi,M,47,103,0,Ireland,IRE
2000,Reece,M,51,98,0,Ireland,IRE
2000,Tomas,M,41,113,0,Ireland,IRE
2000,Isaac,M,14,183,0,Ireland,IRE
2000,Kian,M,50,99,0,Ireland,IRE
2000,Senan,M,8,236,0,Ireland,IRE
2000,Odhran,M,27,139,0,Ireland,IRE
2000,Jonathan,M,77,73,0,Ireland,IRE
2000,Zach,M,15,177,0,Ireland,IRE
2000,Bobby,M,3,390,0,Ireland,IRE
2000,Daragh,M,64,82,0,Ireland,IRE
2000,Hugh,M,45,105,0,Ireland,IRE
2000,Colin,M,70,78,0,Ireland,IRE
2000,Craig,M,140,49,0,Ireland,IRE
2000,Lorcan,M,55,92,0,Ireland,IRE
2000,Richard,M,64,82,0,Ireland,IRE
2000,Owen,M,62,84,0,Ireland,IRE
2000,Connor,M,38,121,0,Ireland,IRE
2000,Donnacha,M,11,206,0,Ireland,IRE
2000,Micheal,M,31,132,0,Ireland,IRE
2000,Billy,M,16,174,0,Ireland,IRE
2000,Tristan,M,22,155,0,Ireland,IRE
2000,Darren,M,133,52,0,Ireland,IRE
2000,Corey,M,24,149,0,Ireland,IRE
2000,Daire,M,45,105,0,Ireland,IRE
2000,Denis,M,37,122,0,Ireland,IRE
2000,Luca,M,15,177,0,Ireland,IRE
2000,Tyler,M,14,183,0,Ireland,IRE
2000,Philip,M,75,74,0,Ireland,IRE
2000,Daithi,M,6,274,0,Ireland,IRE
2000,Tiernan,M,25,146,0,Ireland,IRE
2000,Sebastian,M,4,347,0,Ireland,IRE
2000,Simon,M,44,109,0,Ireland,IRE
2000,Danny,M,10,214,0,Ireland,IRE
2000,Gerard,M,60,88,0,Ireland,IRE
2000,Karl,M,54,94,0,Ireland,IRE
2000,Shay,M,6,274,0,Ireland,IRE
2000,Eric,M,54,94,0,Ireland,IRE
2000,George,M,27,139,0,Ireland,IRE
2000,Calvin,M,29,135,0,Ireland,IRE
2000,Keelan,M,34,126,0,Ireland,IRE
2000,Nicholas,M,29,135,0,Ireland,IRE
2000,Seamus,M,48,101,0,Ireland,IRE
2000,Brendan,M,73,76,0,Ireland,IRE
2000,Shaun,M,48,101,0,Ireland,IRE
2000,Steven,M,53,97,0,Ireland,IRE
2000,Gearoid,M,36,124,0,Ireland,IRE
2000,Joe,M,19,168,0,Ireland,IRE
2000,Tommy,M,14,183,0,Ireland,IRE
2000,Cody,M,14,183,0,Ireland,IRE
2000,Jay,M,19,168,0,Ireland,IRE
2000,Tadgh,M,21,158,0,Ireland,IRE
2000,Ewan,M,21,158,0,Ireland,IRE
2000,Paddy,M,9,223,0,Ireland,IRE
2000,Lewis,M,12,196,0,Ireland,IRE
2000,Caleb,M,9,223,0,Ireland,IRE
2000,Marcus,M,22,155,0,Ireland,IRE
2000,Caolan,M,23,154,0,Ireland,IRE
2000,Taylor,M,13,188,0,Ireland,IRE
2000,Keith,M,61,86,0,Ireland,IRE
2000,Adrian,M,20,164,0,Ireland,IRE
2000,Bradley,M,28,137,0,Ireland,IRE
2000,Conall,M,21,158,0,Ireland,IRE
2000,Dillon,M,45,105,0,Ireland,IRE
2000,Eanna,M,24,149,0,Ireland,IRE
2000,Justin,M,13,188,0,Ireland,IRE
2000,Marc,M,25,146,0,Ireland,IRE
2000,Damien,M,27,139,0,Ireland,IRE
2000,Muhammad,M,9,223,0,Ireland,IRE
2000,Henry,M,28,137,0,Ireland,IRE
2000,Glen,M,37,122,0,Ireland,IRE
2000,Zack,M,8,236,0,Ireland,IRE
2000,Reuben,M,8,236,0,Ireland,IRE
2000,Timothy,M,39,116,0,Ireland,IRE
2000,Jan,M,6,274,0,Ireland,IRE
2000,Barry,M,57,91,0,Ireland,IRE
2000,Blake,M,8,236,0,Ireland,IRE
2000,Bryan,M,39,116,0,Ireland,IRE
2000,Lennon,M,11,206,0,Ireland,IRE
2000,Tiarnan,M,10,214,0,Ireland,IRE
2000,Declan,M,44,109,0,Ireland,IRE
2000,Emmet,M,41,113,0,Ireland,IRE
2000,Jordan,M,315,20,0,Ireland,IRE
2000,Donal,M,41,113,0,Ireland,IRE
2000,Ian,M,70,78,0,Ireland,IRE
2000,Jude,M,4,347,0,Ireland,IRE
2000,Riain,M,8,236,0,Ireland,IRE
2000,Victor,M,7,250,0,Ireland,IRE
2000,Alfie,M,3,390,0,Ireland,IRE
2000,Eamon,M,21,158,0,Ireland,IRE
2000,Fiachra,M,24,149,0,Ireland,IRE
2000,Gabriel,M,6,274,0,Ireland,IRE
2000,Donncha,M,6,274,0,Ireland,IRE
2000,Elliot,M,16,174,0,Ireland,IRE
2000,Gary,M,58,89,0,Ireland,IRE
2000,Ivan,M,12,196,0,Ireland,IRE
2000,Joey,M,7,250,0,Ireland,IRE
2000,Kai,M,5,312,0,Ireland,IRE
2000,Neil,M,46,104,0,Ireland,IRE
2000,Pierce,M,15,177,0,Ireland,IRE
2000,Enda,M,25,146,0,Ireland,IRE
2000,Hugo,M,12,196,0,Ireland,IRE
2000,Jesse,M,8,236,0,Ireland,IRE
2000,Lukas,M,3,390,0,Ireland,IRE
2000,Morgan,M,45,105,0,Ireland,IRE
2000,Vincent,M,12,196,0,Ireland,IRE
2000,Luka,M,4,347,0,Ireland,IRE
2000,Troy,M,13,188,0,Ireland,IRE
2000,Zachary,M,15,177,0,Ireland,IRE
2000,Arthur,M,6,274,0,Ireland,IRE
2000,Donagh,M,7,250,0,Ireland,IRE
2000,Noel,M,26,145,0,Ireland,IRE
2000,Shea,M,3,390,0,Ireland,IRE
2000,Theo,M,4,347,0,Ireland,IRE
2000,Bernard,M,32,130,0,Ireland,IRE
2000,Eamonn,M,21,158,0,Ireland,IRE
2000,Emmanuel,M,10,214,0,Ireland,IRE
2000,Joel,M,5,312,0,Ireland,IRE
2000,Pearse,M,12,196,0,Ireland,IRE
2000,Aodhan,M,7,250,0,Ireland,IRE
2000,Euan,M,6,274,0,Ireland,IRE
2000,Jonah,M,3,390,0,Ireland,IRE
2000,Mathew,M,9,223,0,Ireland,IRE
2000,Raymond,M,24,149,0,Ireland,IRE
2000,Tony,M,11,206,0,Ireland,IRE
2000,Conal,M,4,347,0,Ireland,IRE
2000,Conn,M,3,390,0,Ireland,IRE
2000,Dominic,M,7,250,0,Ireland,IRE
2000,Fintan,M,12,196,0,Ireland,IRE
2000,Padraic,M,30,133,0,Ireland,IRE
2000,Ali,M,6,274,0,Ireland,IRE
2000,Kane,M,3,390,0,Ireland,IRE
2000,Naoise,M,7,250,0,Ireland,IRE
2000,Ruadhan,M,6,274,0,Ireland,IRE
2000,Bailey,M,4,347,0,Ireland,IRE
2000,Brooklyn,M,7,250,0,Ireland,IRE
2000,Clayton,M,5,312,0,Ireland,IRE
2000,Conan,M,9,223,0,Ireland,IRE
2000,Felix,M,6,274,0,Ireland,IRE
2000,Francis,M,27,139,0,Ireland,IRE
2000,Frank,M,11,206,0,Ireland,IRE
2000,Harvey,M,6,274,0,Ireland,IRE
2000,Johnny,M,4,347,0,Ireland,IRE
2000,Roan,M,6,274,0,Ireland,IRE
2000,Rowan,M,5,312,0,Ireland,IRE
2000,Wayne,M,19,168,0,Ireland,IRE
2000,Zak,M,6,274,0,Ireland,IRE
2000,Aran,M,8,236,0,Ireland,IRE
2000,Carl,M,24,149,0,Ireland,IRE
2000,Derek,M,21,158,0,Ireland,IRE
2000,Lochlann,M,4,347,0,Ireland,IRE
2000,Myles,M,5,312,0,Ireland,IRE
2000,Ahmed,M,6,274,0,Ireland,IRE
2000,Alexandru,M,6,274,0,Ireland,IRE
2000,Desmond,M,9,223,0,Ireland,IRE
2000,Elijah,M,6,274,0,Ireland,IRE
2000,Elliott,M,6,274,0,Ireland,IRE
2000,Ferdia,M,3,390,0,Ireland,IRE
2000,Fionnan,M,5,312,0,Ireland,IRE
2000,Harrison,M,5,312,0,Ireland,IRE
2000,Mohammed,M,8,236,0,Ireland,IRE
2000,Nicolas,M,5,312,0,Ireland,IRE
2000,Olan,M,6,274,0,Ireland,IRE
2000,Robbie,M,7,250,0,Ireland,IRE
2000,Roy,M,12,196,0,Ireland,IRE
2000,Stefan,M,5,312,0,Ireland,IRE
2000,Dermot,M,13,188,0,Ireland,IRE
2000,Glenn,M,20,164,0,Ireland,IRE
2000,Kenneth,M,17,173,0,Ireland,IRE
2000,Laurence,M,10,214,0,Ireland,IRE
2000,Marco,M,4,347,0,Ireland,IRE
2000,Mohamed,M,7,250,0,Ireland,IRE
2000,Ultan,M,10,214,0,Ireland,IRE
2000,Warren,M,20,164,0,Ireland,IRE
2000,Austin,M,4,347,0,Ireland,IRE
2000,Davin,M,7,250,0,Ireland,IRE
2000,Donnchadh,M,7,250,0,Ireland,IRE
2000,Graham,M,27,139,0,Ireland,IRE
2000,Jeremiah,M,15,177,0,Ireland,IRE
2000,Jerry,M,4,347,0,Ireland,IRE
2000,Kealan,M,11,206,0,Ireland,IRE
2000,Maxim,M,3,390,0,Ireland,IRE
2000,Maximilian,M,3,390,0,Ireland,IRE
2000,Tim,M,7,250,0,Ireland,IRE
2000,Aron,M,6,274,0,Ireland,IRE
2000,Bill,M,11,206,0,Ireland,IRE
2000,Caoimhin,M,4,347,0,Ireland,IRE
2000,Dan,M,9,223,0,Ireland,IRE
2000,Derry,M,6,274,0,Ireland,IRE
2000,Devin,M,9,223,0,Ireland,IRE
2000,Diego,M,4,347,0,Ireland,IRE
2000,Fionan,M,7,250,0,Ireland,IRE
2000,Gregory,M,8,236,0,Ireland,IRE
2000,Ibrahim,M,7,250,0,Ireland,IRE
2000,Rossa,M,5,312,0,Ireland,IRE
2000,Abdullah,M,5,312,0,Ireland,IRE
2000,Andrei,M,6,274,0,Ireland,IRE
2000,Caelan,M,7,250,0,Ireland,IRE
2000,Cole,M,4,347,0,Ireland,IRE
2000,Eli,M,4,347,0,Ireland,IRE
2000,Fergal,M,22,155,0,Ireland,IRE
2000,Jim,M,8,236,0,Ireland,IRE
2000,Kelvin,M,13,188,0,Ireland,IRE
2000,Leigh,M,7,250,0,Ireland,IRE
2000,Malachy,M,7,250,0,Ireland,IRE
2000,Pauric,M,14,183,0,Ireland,IRE
2000,Ruaidhri,M,4,347,0,Ireland,IRE
2000,Saul,M,7,250,0,Ireland,IRE
2000,Turlough,M,3,390,0,Ireland,IRE
2000,Aiden,M,4,347,0,Ireland,IRE
2000,Albert,M,5,312,0,Ireland,IRE
2000,Andy,M,8,236,0,Ireland,IRE
2000,Daryl,M,9,223,0,Ireland,IRE
2000,Edwin,M,3,390,0,Ireland,IRE
2000,Gerry,M,3,390,0,Ireland,IRE
2000,Hamza,M,4,347,0,Ireland,IRE
2000,Kalem,M,3,390,0,Ireland,IRE
2000,Luc,M,4,347,0,Ireland,IRE
2000,Maurice,M,10,214,0,Ireland,IRE
2000,Mike,M,4,347,0,Ireland,IRE
2000,Chris,M,5,312,0,Ireland,IRE
2000,Cornelius,M,9,223,0,Ireland,IRE
2000,Darius,M,3,390,0,Ireland,IRE
2000,Dion,M,13,188,0,Ireland,IRE
2000,Eugene,M,7,250,0,Ireland,IRE
2000,Finian,M,3,390,0,Ireland,IRE
2000,Gareth,M,30,133,0,Ireland,IRE
2000,Johnathan,M,6,274,0,Ireland,IRE
2000,Julian,M,3,390,0,Ireland,IRE
2000,Levi,M,3,390,0,Ireland,IRE
2000,Maxwell,M,3,390,0,Ireland,IRE
2000,Robin,M,6,274,0,Ireland,IRE
2000,Trevor,M,12,196,0,Ireland,IRE
2000,Abdul,M,9,223,0,Ireland,IRE
2000,Ahmad,M,3,390,0,Ireland,IRE
2000,Casey,M,3,390,0,Ireland,IRE
2000,Damian,M,3,390,0,Ireland,IRE
2000,Dennis,M,3,390,0,Ireland,IRE
2000,Iain,M,9,223,0,Ireland,IRE
2000,Jeffrey,M,11,206,0,Ireland,IRE
2000,Jimmy,M,5,312,0,Ireland,IRE
2000,Keane,M,4,347,0,Ireland,IRE
2000,Larry,M,4,347,0,Ireland,IRE
2000,Peadar,M,5,312,0,Ireland,IRE
2000,Stuart,M,8,236,0,Ireland,IRE
2000,Terry,M,3,390,0,Ireland,IRE
2000,Arran,M,12,196,0,Ireland,IRE
2000,Art,M,3,390,0,Ireland,IRE
2000,Byron,M,7,250,0,Ireland,IRE
2000,Cal,M,3,390,0,Ireland,IRE
2000,Clinton,M,4,347,0,Ireland,IRE
2000,Colum,M,10,214,0,Ireland,IRE
2000,Dane,M,5,312,0,Ireland,IRE
2000,Dominick,M,3,390,0,Ireland,IRE
2000,Drew,M,3,390,0,Ireland,IRE
2000,Edmund,M,3,390,0,Ireland,IRE
2000,Jared,M,3,390,0,Ireland,IRE
2000,Jody,M,4,347,0,Ireland,IRE
2000,Kalum,M,6,274,0,Ireland,IRE
2000,Keenan,M,8,236,0,Ireland,IRE
2000,Kelan,M,3,390,0,Ireland,IRE
2000,Malachi,M,3,390,0,Ireland,IRE
2000,Markus,M,3,390,0,Ireland,IRE
2000,Raphael,M,4,347,0,Ireland,IRE
2000,Ricky,M,5,312,0,Ireland,IRE
2000,Seosamh,M,6,274,0,Ireland,IRE
2000,Syed,M,3,390,0,Ireland,IRE
2000,Terence,M,6,274,0,Ireland,IRE
2000,Wesley,M,5,312,0,Ireland,IRE
2000,Allan,M,5,312,0,Ireland,IRE
2000,Arron,M,15,177,0,Ireland,IRE
2000,Cain,M,5,312,0,Ireland,IRE
2000,Callan,M,3,390,0,Ireland,IRE
2000,Con,M,5,312,0,Ireland,IRE
2000,Curtis,M,10,214,0,Ireland,IRE
2000,Eimhin,M,7,250,0,Ireland,IRE
2000,Fergus,M,13,188,0,Ireland,IRE
2000,Finbarr,M,4,347,0,Ireland,IRE
2000,Jarlath,M,5,312,0,Ireland,IRE
2000,Jerome,M,6,274,0,Ireland,IRE
2000,Kallum,M,3,390,0,Ireland,IRE
2000,Kalvin,M,3,390,0,Ireland,IRE
2000,Kristian,M,6,274,0,Ireland,IRE
2000,Luis,M,3,390,0,Ireland,IRE
2000,Muhammed,M,4,347,0,Ireland,IRE
2000,Mustafa,M,3,390,0,Ireland,IRE
2000,Nick,M,3,390,0,Ireland,IRE
2000,Phelim,M,4,347,0,Ireland,IRE
2000,Rioghan,M,4,347,0,Ireland,IRE
2000,Roberto,M,4,347,0,Ireland,IRE
2000,Taidgh,M,4,347,0,Ireland,IRE
2000,Brad,M,6,274,0,Ireland,IRE
2000,Caimin,M,6,274,0,Ireland,IRE
2000,Colman,M,3,390,0,Ireland,IRE
2000,Dale,M,13,188,0,Ireland,IRE
2000,Ellis,M,3,390,0,Ireland,IRE
2000,Emmett,M,6,274,0,Ireland,IRE
2000,Evin,M,5,312,0,Ireland,IRE
2000,Fearghal,M,6,274,0,Ireland,IRE
2000,Garry,M,7,250,0,Ireland,IRE
2000,Gerald,M,4,347,0,Ireland,IRE
2000,Guy,M,3,390,0,Ireland,IRE
2000,Iarla,M,4,347,0,Ireland,IRE
2000,Jon,M,3,390,0,Ireland,IRE
2000,Kaylum,M,4,347,0,Ireland,IRE
2000,Kean,M,3,390,0,Ireland,IRE
2000,Keelin,M,7,250,0,Ireland,IRE
2000,Kurt,M,5,312,0,Ireland,IRE
2000,Lachlan,M,3,390,0,Ireland,IRE
2000,Malik,M,5,312,0,Ireland,IRE
2000,Manus,M,6,274,0,Ireland,IRE
2000,Muiris,M,4,347,0,Ireland,IRE
2000,Paraic,M,5,312,0,Ireland,IRE
2000,Ralph,M,5,312,0,Ireland,IRE
2000,Reese,M,3,390,0,Ireland,IRE
2000,Roger,M,3,390,0,Ireland,IRE
2000,Tyrone,M,10,214,0,Ireland,IRE
2000,Alastair,M,3,390,0,Ireland,IRE
2000,Aonghus,M,3,390,0,Ireland,IRE
2000,Benedict,M,3,390,0,Ireland,IRE
2000,Chad,M,5,312,0,Ireland,IRE
2000,Criostoir,M,3,390,0,Ireland,IRE
2000,Darryl,M,4,347,0,Ireland,IRE
2000,Dylon,M,5,312,0,Ireland,IRE
2000,Erin,M,3,390,0,Ireland,IRE
2000,Graeme,M,3,390,0,Ireland,IRE
2000,Jeff,M,6,274,0,Ireland,IRE
2000,Jessie,M,4,347,0,Ireland,IRE
2000,Abraham,M,3,390,0,Ireland,IRE
2000,Alessio,M,3,390,0,Ireland,IRE
2000,Darach,M,3,390,0,Ireland,IRE
2000,Edmond,M,7,250,0,Ireland,IRE
2000,Harold,M,3,390,0,Ireland,IRE
2000,Karim,M,3,390,0,Ireland,IRE
2000,Macdara,M,5,312,0,Ireland,IRE
2000,Malcolm,M,5,312,0,Ireland,IRE
2000,Maximillian,M,5,312,0,Ireland,IRE
2000,Moses,M,5,312,0,Ireland,IRE
2000,Omar,M,4,347,0,Ireland,IRE
2000,Pat,M,3,390,0,Ireland,IRE
2000,Youssef,M,3,390,0,Ireland,IRE
2000,Adedamola,M,3,390,0,Ireland,IRE
2000,Ameen,M,3,390,0,Ireland,IRE
2000,Ayomide,M,8,236,0,Ireland,IRE
2000,Braden,M,3,390,0,Ireland,IRE
2000,Byran,M,3,390,0,Ireland,IRE
2000,Cathair,M,3,390,0,Ireland,IRE
2000,Cillin,M,6,274,0,Ireland,IRE
2000,Clive,M,4,347,0,Ireland,IRE
2000,Coady,M,3,390,0,Ireland,IRE
2000,Conaill,M,3,390,0,Ireland,IRE
2000,Connal,M,3,390,0,Ireland,IRE
2000,Corrie,M,3,390,0,Ireland,IRE
2000,Donald,M,3,390,0,Ireland,IRE
2000,Dualta,M,3,390,0,Ireland,IRE
2000,Elton,M,3,390,0,Ireland,IRE
2000,Feargal,M,5,312,0,Ireland,IRE
2000,Finbar,M,4,347,0,Ireland,IRE
2000,Garett,M,3,390,0,Ireland,IRE
2000,Garreth,M,3,390,0,Ireland,IRE
2000,Greg,M,9,223,0,Ireland,IRE
2000,Griffin,M,6,274,0,Ireland,IRE
2000,Imran,M,3,390,0,Ireland,IRE
2000,Jaime,M,3,390,0,Ireland,IRE
2000,Johnathon,M,3,390,0,Ireland,IRE
2000,Jonathon,M,12,196,0,Ireland,IRE
2000,Jordon,M,4,347,0,Ireland,IRE
2000,Jospeh,M,5,312,0,Ireland,IRE
2000,Kielan,M,3,390,0,Ireland,IRE
2000,Kieron,M,3,390,0,Ireland,IRE
2000,Lloyd,M,3,390,0,Ireland,IRE
2000,Loughlin,M,3,390,0,Ireland,IRE
2000,Mairtin,M,3,390,0,Ireland,IRE
