Year,Names,Sex,Count,Ranks
2017,Lilyrose,F,,
2017,Lindsay,F,,
2017,Linnea,F,,
2017,Lisa marie,F,,
2017,Lisa-Marie,F,,
2017,Liv,F,,
2017,Liva,F,,
2017,Liza,F,3.0,873.0
2017,Logan,F,,
2017,Lola-rose,F,,
2017,Loraine,F,,
2017,Loren,F,,
2017,Loreto,F,,
2017,Loretta,F,,
2017,Loretto,F,,
2017,Lori,F,,
2017,Lua,F,,
2017,Luana,F,,
2017,Luciana,F,4.0,734.0
2017,Lucille,F,,
2017,Lucinda,F,,
2017,Luiseach,F,,
2017,Lukne,F,,
2017,Lulu,F,,
2017,Lynda,F,,
2017,Lyndsay,F,,
2017,Lynette,F,,
2017,Lynn,F,,
2017,Lynne,F,,
2017,Lynsey,F,,
2017,Maedhbh,F,,
2017,Magda,F,,
2017,Mairin,F,,
2017,Maisey,F,,
2017,Maiya,F,,
2017,Majella,F,,
2017,Majka,F,,
2017,Malaika,F,,
2017,Malgorzata,F,,
2017,Malia,F,,
2017,Malika,F,,
2017,Mamie,F,,
2017,Manha,F,3.0,873.0
2017,Maoliosa,F,,
2017,Marcela,F,,
2017,Marcella,F,,
2017,Marcia,F,,
2017,Margaretta,F,,
2017,Margarita,F,3.0,873.0
2017,Margarite,F,,
2017,Margo,F,,
2017,Margot,F,10.0,396.0
2017,Marguerite,F,,
2017,Margurite,F,,
2017,Mari,F,,
2017,Mariana,F,4.0,734.0
2017,Marianna,F,4.0,734.0
2017,Marija,F,,
2017,Marilyn,F,3.0,873.0
2017,Marin,F,,
2017,Marisa,F,,
2017,Mariyam,F,,
2017,Marjorie,F,,
2017,Marni,F,,
2017,Martine,F,,
2017,Marvelous,F,,
2017,Marwa,F,,
2017,Maryann,F,3.0,873.0
2017,Mary-Ann,F,,
2017,Maryanne,F,,
2017,Mary-Jane,F,3.0,873.0
2017,Marykate,F,,
2017,Mary-rose,F,,
2017,Mathilda,F,,
2017,Mathilde,F,,
2017,Maude,F,,
2017,Mazie,F,,
2017,Mckenzie,F,4.0,734.0
2017,Meadbh,F,,
2017,Meadow,F,4.0,734.0
2017,Meave,F,,
2017,Meda,F,,
2017,Medb,F,3.0,873.0
2017,Medbh,F,,
2017,Meera,F,,
2017,Meibh,F,,
2017,Meida,F,,
2017,Meisha,F,,
2017,Mel,F,,
2017,Melaine,F,,
2017,Melani,F,,
2017,Melina,F,,
2017,Melinda,F,,
2017,Melita,F,,
2017,Mellisa,F,,
2017,Mena,F,,
2017,Mercedes,F,,
2017,Meriel,F,,
2017,Meriem,F,,
2017,Merin,F,,
2017,Meta,F,,
2017,Mia-lilly,F,,
2017,Mia-Rose,F,4.0,734.0
2017,Micaela,F,,
2017,Michela,F,,
2017,Michele,F,,
2017,Mickaela,F,,
2017,Mihaela,F,,
2017,Mikeala,F,,
2017,Milan,F,4.0,734.0
2017,Mildred,F,,
2017,Milita,F,,
2017,Millicent,F,,
2017,Mina,F,5.0,651.0
2017,Minha,F,,
2017,Mira,F,6.0,579.0
2017,Mirabel,F,,
2017,Miracle,F,,
2017,Miranda,F,,
2017,Miruna,F,4.0,734.0
2017,Misha,F,3.0,873.0
2017,Moesha,F,,
2017,Molly-Rose,F,,
2017,Mona,F,3.0,873.0
2017,Monique,F,,
2017,Montana,F,,
2017,Motunrayo,F,,
2017,Moyah,F,,
2017,Muirenn,F,,
2017,Muirin,F,,
2017,Muirinn,F,,
2017,Muirne,F,,
2017,Muriel,F,,
2017,Myia,F,3.0,873.0
2017,Myla,F,4.0,734.0
2017,Mylie,F,,
2017,Myra,F,3.0,873.0
2017,Myrtle,F,,
2017,Naia,F,,
2017,Naima,F,,
2017,Naimh,F,,
2017,Nakita,F,,
2017,Namuun,F,,
2017,Nan,F,,
2017,Nana,F,,
2017,Naoimh,F,,
2017,Naoimi,F,,
2017,Natasza,F,,
2017,Nathalie,F,,
2017,Nawal,F,,
2017,Neamh,F,,
2017,Neassa,F,,
2017,Neda,F,,
2017,Neela,F,,
2017,Neila,F,,
2017,Nel,F,7.0,524.0
2017,Nella,F,,
2017,Nellie,F,4.0,734.0
2017,Nerys,F,,
2017,Niadh,F,,
2017,Niah,F,,
2017,Nichola,F,,
2017,Nichole,F,,
2017,Nicoleta,F,4.0,734.0
2017,Nicolette,F,,
2017,Nicolle,F,,
2017,Nikkita,F,,
2017,Nikol,F,,
2017,Nikole,F,,
2017,Nikolett,F,,
2017,Nisha,F,,
2017,Noeleen,F,,
2017,Noelene,F,,
2017,Noeline,F,,
2017,Noirin,F,,
2017,Noleen,F,,
2017,Nollaig,F,,
2017,Noreen,F,8.0,471.0
2017,Norma,F,,
2017,Nour,F,,
2017,Nova,F,16.0,289.0
2017,Nuala,F,,
2017,Nuo,F,,
2017,Nyah,F,,
2017,Odette,F,,
2017,Odharnait,F,,
2017,Ogechi,F,,
2017,Oghenerukevwe,F,,
2017,Ogochukwu,F,,
2017,Ola,F,3.0,873.0
2017,Olamide,F,,
2017,Olivija,F,,
2017,Oluchi,F,,
2017,Oluwa,F,,
2017,Oluwadamilare,F,,
2017,Oluwadamilola,F,,
2017,Oluwakemi,F,,
2017,Oluwamayowa,F,,
2017,Oluwanifemi,F,,
2017,Oluwapelumi,F,,
2017,Oluwasemilore,F,,
2017,Oluwaseun,F,,
2017,Oluwaseyi,F,,
2017,Oluwaseyifunmi,F,,
2017,Oluwatamilore,F,,
2017,Oluwatobi,F,,
2017,Oluwatomisin,F,,
2017,Oluwatoni,F,,
2017,Oluwatosin,F,,
2017,Olwen,F,3.0,873.0
2017,Onyinyechi,F,,
2017,Oona,F,,
2017,Oonagh,F,,
2017,Ophelia,F,6.0,579.0
2017,Oreoluwa,F,,
2017,Orfhlaith,F,,
2017,Oriana,F,,
2017,Orianna,F,,
2017,Oriel,F,,
2017,Ornagh,F,,
2017,Ornait,F,,
2017,Ornaith,F,,
2017,Osariemen,F,,
2017,Osasere,F,,
2017,Oyinkansola,F,,
2017,Patrice,F,,
2017,Paulette,F,,
2017,Pauline,F,,
2017,Peace,F,,
2017,Peggy,F,3.0,873.0
2017,Pennie,F,5.0,651.0
2017,Pheobe,F,3.0,873.0
2017,Philippa,F,9.0,430.0
2017,Phillipa,F,,
2017,Phoenix,F,,
2017,Piper,F,12.0,341.0
2017,Polina,F,5.0,651.0
2017,Poppi,F,,
2017,Poppie,F,,
2017,Portia,F,,
2017,Pricilla,F,,
2017,Priscilla,F,5.0,651.0
2017,Promise,F,,
2017,Queen,F,,
2017,Queva,F,,
2017,Rabia,F,,
2017,Rachelle,F,,
2017,Radha,F,3.0,873.0
2017,Raghad,F,,
2017,Rahaf,F,,
2017,Rahela,F,,
2017,Rahma,F,,
2017,Raina,F,,
2017,Rana,F,,
2017,Raneem,F,,
2017,Rania,F,3.0,873.0
2017,Raonaid,F,,
2017,Raven,F,,
2017,Rawan,F,,
2017,Raya,F,,
2017,Rayna,F,5.0,651.0
2017,Reailtin,F,,
2017,Realta,F,3.0,873.0
2017,Reanna,F,,
2017,Reece,F,,
2017,Reem,F,,
2017,Reema,F,,
2017,Reina,F,,
2017,Remy,F,,
2017,Rena,F,,
2017,Renata,F,,
2017,Rene,F,,
2017,Reyna,F,3.0,873.0
2017,Rhia,F,3.0,873.0
2017,Rhian,F,,
2017,Rhiana,F,,
2017,Rhiann,F,,
2017,Rhiannan,F,,
2017,Rhianne,F,,
2017,Rhoda,F,,
2017,Rhonda,F,,
2017,Rhyanna,F,,
2017,Riadh,F,6.0,579.0
2017,Riana,F,,
2017,Rianne,F,,
2017,Rida,F,,
2017,Riham,F,,
2017,Rioghna,F,,
2017,Rionagh,F,,
2017,Riya,F,5.0,651.0
2017,Roma,F,,
2017,Romilly,F,,
2017,Rona,F,,
2017,Rori,F,,
2017,Rosaleen,F,5.0,651.0
2017,Rosalind,F,,
2017,Rosaline,F,,
2017,Rosalyn,F,,
2017,Rosari,F,,
2017,Rosarie,F,,
2017,Rosario,F,,
2017,Roseann,F,,
2017,Roseanna,F,,
2017,Roseanne,F,,
2017,Roseleen,F,,
2017,Rosetta,F,,
2017,Rosha,F,,
2017,Rosin,F,,
2017,Rosita,F,,
2017,Roslyn,F,,
2017,Rowena,F,,
2017,Roxana,F,,
2017,Roxanna,F,,
2017,Roxanne,F,10.0,396.0
2017,Roza,F,7.0,524.0
2017,Ruby-Mae,F,,
2017,Rugile,F,,
2017,Ryanne,F,,
2017,Rylee,F,12.0,341.0
2017,Ryley,F,,
2017,Saanvi,F,,
2017,Sacha,F,,
2017,Sadia,F,,
2017,Saerlaith,F,,
2017,Sage,F,,
2017,Saibhe,F,,
2017,Saidbhe,F,,
2017,Salome,F,,
2017,Salwa,F,,
2017,Sama,F,,
2017,Samia,F,,
2017,Samreen,F,,
2017,Sana,F,3.0,873.0
2017,Saniya,F,,
2017,Santana,F,5.0,651.0
2017,Santanna,F,3.0,873.0
2017,Saorise,F,,
2017,Sarah Kate,F,,
2017,Sarah-Louise,F,,
2017,Sarina,F,,
2017,Sarlote,F,,
2017,Scarlet,F,,
2017,Selene,F,,
2017,Selma,F,,
2017,Seoda,F,3.0,873.0
2017,Serah,F,,
2017,Serina,F,,
2017,Shae,F,,
2017,Shalom,F,,
2017,Shana,F,,
2017,Shanaya,F,,
2017,Shanessa,F,,
2017,Shanice,F,,
2017,Shaniece,F,,
2017,Shanise,F,,
2017,Shanna,F,,
2017,Shannan,F,,
2017,Shannen,F,,
2017,Shanon,F,,
2017,Shantel,F,,
2017,Shantelle,F,,
2017,Shaunagh,F,,
2017,Shawna,F,,
2017,Sheelagh,F,,
2017,Sheenagh,F,,
2017,Shelby,F,,
2017,Shelia,F,,
2017,Shelley,F,,
2017,Shelly,F,,
2017,Sheree,F,,
2017,Shevaun,F,,
2017,Shianne,F,,
2017,Shiela,F,,
2017,Shiloh,F,,
2017,Shiofra,F,,
2017,Shirley,F,,
2017,Shola,F,,
2017,Sholah,F,,
2017,Shuana,F,,
2017,Si,F,,
2017,Siabh,F,,
2017,Sidney,F,,
2017,Sierra,F,4.0,734.0
2017,Silvia,F,,
2017,Simisola,F,,
2017,Sintija,F,3.0,873.0
2017,Siobain,F,,
2017,Sioban,F,,
2017,Siobhain,F,,
2017,Siona,F,,
2017,Skaiste,F,,
2017,Sky,F,,
2017,Skylar,F,9.0,430.0
2017,Sofiya,F,,
2017,Somer,F,,
2017,Sommer,F,,
2017,Sonja,F,,
2017,Stacie,F,,
2017,Stefania,F,6.0,579.0
2017,Stefanie,F,,
2017,Stela,F,,
2017,Stevie,F,,
2017,Success,F,,
2017,Sumaya,F,,
2017,Susanne,F,,
2017,Suzie,F,,
2017,Tabita,F,,
2017,Taja,F,,
2017,Talitha,F,,
2017,Tallulah,F,,
2017,Talya,F,,
2017,Tamera,F,,
2017,Tamika,F,,
2017,Tammie,F,,
2017,Tamzin,F,,
2017,Tania,F,,
2017,Taragh,F,,
2017,Tasneem,F,,
2017,Tasnim,F,3.0,873.0
2017,Taya,F,,
2017,Tayler,F,,
2017,Teah,F,,
2017,Temidire,F,,
2017,Temiloluwa,F,,
2017,Temitayo,F,,
2017,Temitope,F,,
2017,Teodora,F,,
2017,Terese,F,,
2017,Tereza,F,3.0,873.0
2017,Terri,F,,
2017,Tessie,F,,
2017,Theia,F,,
2017,Thelma,F,,
2017,Thia,F,,
2017,Thomasina,F,,
2017,Tiah,F,,
2017,Tiarna,F,,
2017,Tiegan,F,,
2017,Tija,F,,
2017,Tilda,F,,
2017,Tillie,F,,
2017,Timea,F,,
2017,Tirna,F,,
2017,Tonia,F,,
2017,Torrie,F,,
2017,Toyah,F,,
2017,Tracey,F,,
2017,Trina,F,,
2017,Trinity,F,,
2017,Triona,F,,
2017,Trisha,F,,
2017,Trudi,F,,
2017,Trudie,F,,
2017,Trudy,F,3.0,873.0
2017,Tuathla,F,,
2017,Tyler,F,,
2017,Tyra,F,,
2017,Uma,F,,
2017,Ursula,F,,
2017,Vaiva,F,,
2017,Valerija,F,,
2017,Vera,F,3.0,873.0
2017,Verona,F,,
2017,Vesta,F,,
2017,Vicki,F,,
2017,Victory,F,,
2017,Vikki,F,,
2017,Viola,F,,
2017,Virginia,F,,
2017,Vittoria,F,,
2017,Vlada,F,,
2017,Wen,F,,
2017,Wren,F,3.0,873.0
2017,Xi,F,,
2017,Xiao,F,,
2017,Xin Yan,F,,
2017,Xin Yu,F,,
2017,Yara,F,,
2017,Yasemin,F,,
2017,Yasmeen,F,,
2017,Yazmin,F,,
2017,Yetunde,F,,
2017,Yi,F,,
2017,Yu Tong,F,,
2017,Yu Xin,F,,
2017,Yu Xuan,F,,
2017,Yutong,F,,
2017,Yvette,F,,
2017,Yvie,F,,
2017,Zaina,F,,
2017,Zaira,F,,
2017,Zakia,F,,
2017,Zarin,F,,
2017,Zaynab,F,3.0,873.0
2017,Zeinab,F,,
2017,Zena,F,3.0,873.0
2017,Zeynep,F,,
2017,Zhi,F,,
2017,Zi,F,,
2017,Zina,F,,
2017,Zita,F,,
2017,Zola,F,,
2017,Zora,F,,
2017,Zosia,F,,
2017,Zoya,F,,
2017,Zsofia,F,,
2017,Noa,F,,
2017,Faela,F,,
2017,Remi,F,,
2017,Emerita,F,,
2017,Esmae,F,,
2017,Meara,F,,
2017,Molly-may,F,,
2017,Aibhlin,F,,
2017,Amalie,F,,
2017,Aphra,F,,
2017,Bowie,F,9.0,430.0
2017,Cataleya,F,3.0,873.0
2017,Danah,F,,
2017,Deryn,F,,
2017,Ellie mae,F,,
2017,Ember,F,,
2017,Everleigh,F,,
2017,Everly,F,4.0,734.0
2017,Ilaria,F,,
2017,Joanie,F,,
2017,Joey,F,,
2017,Karah,F,,
2017,Karis,F,,
2017,Nainsi,F,,
2017,Parker,F,,
2017,Payton,F,,
2017,Romi,F,4.0,734.0
2017,Roya,F,,
2017,Vega,F,,
2017,Aaradhya,F,,
2017,Adrienna,F,,
2017,Ailisha,F,,
2017,Aisleen,F,,
2017,Aiya,F,,
2017,Alayah,F,,
2017,Almha,F,,
2017,Alvina,F,,
2017,Alwyn,F,,
2017,Amee,F,,
2017,Andrena,F,,
2017,Andrina,F,,
2017,Anette,F,,
2017,Annett,F,,
2017,Annetta,F,,
2017,Annick,F,,
2017,Annita,F,,
2017,Antionette,F,,
2017,Antonette,F,,
2017,Aoiffe,F,,
2017,Apryl,F,,
2017,Arelene,F,,
2017,Arlette,F,,
2017,Aseel,F,,
2017,Ashleen,F,,
2017,Ashlene,F,,
2017,Ashlin,F,,
2017,Asling,F,,
2017,Audrina,F,,
2017,Audry,F,,
2017,Averyl,F,,
2017,Ayanna,F,,
2017,Barrie,F,,
2017,Bernadine,F,,
2017,Bertha,F,,
2017,Blanche,F,,
2017,Breada,F,,
2017,Breedge,F,,
2017,Breege,F,,
2017,Breffni,F,,
2017,Breid,F,,
2017,Brianan,F,,
2017,Bridgeen,F,,
2017,Bridgette,F,,
2017,Briget,F,,
2017,Brita,F,,
2017,Caithriona,F,,
2017,Caitrin,F,,
2017,Camillus,F,,
2017,Caoimh,F,,
2017,Cardine,F,,
2017,Caren,F,,
2017,Carey,F,,
2017,Carleen,F,,
2017,Carlyn,F,,
2017,Carmela,F,,
2017,Carolann,F,,
2017,Catharina,F,,
2017,Catherin,F,,
2017,Catheriona,F,,
2017,Cathrina,F,,
2017,Cathrine,F,,
2017,Catraoine,F,,
2017,Catrina,F,,
2017,Cecil,F,,
2017,Cecily,F,,
2017,Ceile,F,,
2017,Celena,F,,
2017,Celestine,F,,
2017,Channon,F,,
2017,Charelene,F,,
2017,Charleen,F,,
2017,Charline,F,,
2017,Cherise,F,,
2017,Chrystal,F,,
2017,Ciadhla,F,,
2017,Ciaran,F,,
2017,Ciarrai,F,,
2017,Ciera,F,,
2017,Clarie,F,,
2017,Claudette,F,,
2017,Cliodna,F,,
2017,Corinna,F,,
2017,Corinne,F,,
2017,Corona,F,,
2017,Corrina,F,,
2017,Corrine,F,,
2017,Cristin,F,,
2017,Dairine,F,,
2017,Danica,F,,
2017,Daragh,F,,
2017,Darelle,F,,
2017,Darrelle,F,,
2017,Davida,F,,
2017,Davinia,F,,
2017,Davnet,F,,
2017,Deana,F,,
2017,Deboragh,F,,
2017,Deidre,F,,
2017,Della,F,,
2017,Demelza,F,,
2017,Denese,F,,
2017,Denice,F,,
2017,Denika,F,,
2017,Dervil,F,,
2017,Dervila,F,,
2017,Dervilia,F,,
2017,Derville,F,,
2017,Devina,F,,
2017,Devon,F,,
2017,Diann,F,,
2017,Dianna,F,,
2017,Dierdre,F,,
2017,Dinah,F,,
2017,Dorinda,F,,
2017,Dorothea,F,,
2017,Dubheasa,F,,
2017,Eabhaoin,F,6.0,579.0
2017,Edele,F,,
2017,Edell,F,,
2017,Eiblis,F,,
2017,Eithna,F,,
2017,Eiva,F,,
2017,Elane,F,,
2017,Elayne,F,,
2017,Elinor,F,,
2017,Elish,F,,
2017,Elixabeth,F,,
2017,Eloisa,F,,
2017,Emear,F,,
2017,Emiliana,F,,
2017,Emir,F,,
2017,Estella,F,,
2017,Etan,F,,
2017,Eugenia,F,,
2017,Eveleen,F,,
2017,Evette,F,,
2017,Evonne,F,,
2017,Ezara,F,,
2017,Fatumata,F,,
2017,Finnola,F,,
2017,Finuala,F,,
2017,Finula,F,,
2017,Fionna,F,,
2017,Fionnghuala,F,,
2017,Fionuala,F,,
2017,Fionula,F,,
2017,Gale,F,,
2017,Gene,F,,
2017,Germaine,F,,
2017,Gilda,F,,
2017,Gilian,F,,
2017,Glencora,F,,
2017,Glenda,F,,
2017,Glynis,F,,
2017,Gobnait,F,,
2017,Goretti,F,,
2017,Grania,F,,
2017,Gretchen,F,,
2017,Gwendolen,F,,
2017,Gwendolene,F,,
2017,Gwendolyn,F,,
2017,Hannah rose,F,,
2017,Helan,F,,
2017,Helene,F,,
2017,Hester,F,,
2017,Hilery,F,,
2017,Hiliary,F,,
2017,Inesa,F,,
2017,Irma,F,,
2017,Jackaline,F,,
2017,Jacklyn,F,,
2017,Jaclyn,F,,
2017,Jalna,F,,
2017,Jan,F,,
2017,Janie,F,,
2017,Janis,F,,
2017,Janna,F,,
2017,Jannet,F,,
2017,Jannette,F,,
2017,Jeane,F,,
2017,Jeanine,F,,
2017,Jeannette,F,,
2017,Jessika,F,,
2017,Jilian,F,,
2017,Joann,F,,
2017,Joeleen,F,,
2017,Joelene,F,,
2017,Joeline,F,,
2017,Johana,F,,
2017,Johanne,F,,
2017,Jordana,F,,
2017,Jordanna,F,,
2017,Juanita,F,,
2017,Juliann,F,,
2017,Jumana,F,,
2017,Kaneesha,F,,
2017,Karey,F,,
2017,Karol,F,,
2017,Karoline,F,,
2017,Karolyn,F,,
2017,Karon,F,,
2017,Karren,F,,
2017,Karrie,F,,
2017,Katharina,F,,
2017,Katherina,F,,
2017,Katheryn,F,,
2017,Kathie,F,,
2017,Kathlene,F,,
2017,Kathrine,F,,
2017,Kathriona,F,,
2017,Kathyrn,F,,
2017,Katrin,F,,
2017,Katrine,F,,
2017,Katryn,F,,
2017,Kelda,F,,
2017,Khaleesi,F,,
2017,Khaya,F,,
2017,Kirby,F,,
2017,Kiri,F,,
2017,Kristal,F,,
2017,Krystle,F,,
2017,Lareina,F,,
2017,Larina,F,,
2017,Lauraine,F,,
2017,Laurena,F,,
2017,Lauressa,F,,
2017,Laverne,F,,
2017,Lavina,F,,
2017,Leane,F,,
2017,Leeann,F,,
2017,Leeanne,F,,
2017,Leighanne,F,,
2017,Leisa,F,,
2017,Lenora,F,,
2017,Lenore,F,,
2017,Leoine,F,,
2017,Leonara,F,,
2017,Leone,F,,
2017,Leoni,F,,
2017,Leonna,F,,
2017,Leonne,F,,
2017,Lesa,F,,
2017,Levi,F,,
2017,Liane,F,,
2017,Liann,F,,
2017,Lilymae,F,,
2017,Linsey,F,,
2017,Lolita,F,,
2017,Lora,F,,
2017,Lorainne,F,,
2017,Lorelei,F,,
2017,Lorina,F,,
2017,Lourda,F,,
2017,Loyola,F,,
2017,Lucilla,F,,
2017,Lyn,F,,
2017,Lynnette,F,,
2017,Madelaine,F,,
2017,Madge,F,,
2017,Madonna,F,,
2017,Maeliosa,F,,
2017,Magella,F,,
2017,Maighread,F,,
2017,Maresa,F,,
2017,Marese,F,,
2017,Maressa,F,,
2017,Margarette,F,,
2017,Margt,F,,
2017,Marice,F,,
2017,Mariea,F,,
2017,Marielle,F,,
2017,Mariosa,F,,
2017,Marita,F,,
2017,Marlie,F,3.0,873.0
2017,Marlyn,F,,
2017,Marsha,F,,
2017,Meggan,F,,
2017,Meghann,F,,
2017,Mellissa,F,,
2017,Melonie,F,,
2017,Merissa,F,,
2017,Meryl,F,,
2017,Michell,F,,
2017,Michella,F,,
2017,Mickella,F,,
2017,Morna,F,,
2017,Moyra,F,,
2017,Muiriosa,F,,
2017,Nano,F,,
2017,Naomh,F,,
2017,Natacha,F,,
2017,Nataly,F,,
2017,Natashia,F,,
2017,Nathania,F,,
2017,Niaimh,F,,
2017,Niambh,F,,
2017,Nickola,F,,
2017,Nodlaig,F,,
2017,Noelette,F,,
2017,Noella,F,,
2017,Norita,F,,
2017,Nula,F,,
2017,Oilbhe,F,,
2017,Onagh,F,,
2017,Orela,F,,
2017,Orlath,F,,
2017,Orlene,F,,
2017,Patrica,F,,
2017,Patrina,F,,
2017,Perpetua,F,,
2017,Perrie,F,,
2017,Petrina,F,,
2017,Phyllis,F,,
2017,Raminta,F,,
2017,Raphael,F,,
2017,Rayanne,F,,
2017,Remona,F,,
2017,Richella,F,,
2017,Richelle,F,,
2017,Richenda,F,,
2017,Rioghnach,F,,
2017,Ronda,F,,
2017,Rosann,F,,
2017,Rosanne,F,,
2017,Rosaria,F,,
2017,Roseline,F,,
2017,Rosella,F,,
2017,Rosina,F,,
2017,Roslin,F,,
2017,Sabrena,F,,
2017,Safiya,F,,
2017,Saidhbhe,F,,
2017,Sammy,F,,
2017,Saundra,F,,
2017,Sebrena,F,,
2017,Sebrina,F,,
2017,Seline,F,,
2017,Severine,F,,
2017,Sharan,F,,
2017,Sharleen,F,,
2017,Sharlene,F,,
2017,Sharron,F,,
2017,Shauneen,F,,
2017,Shaunie,F,,
2017,Shaunna,F,,
2017,Sheela,F,,
2017,Shelagh,F,,
2017,Shena,F,,
2017,Shereen,F,,
2017,Shinead,F,,
2017,Shiobhan,F,,
2017,Shiona,F,,
2017,Shireen,F,,
2017,Shivaun,F,,
2017,Sonyia,F,,
2017,Soyna,F,,
2017,Stacy,F,,
2017,Stasia,F,,
2017,Steacy,F,,
2017,Sue,F,,
2017,Suellen,F,,
2017,Susann,F,,
2017,Suzann,F,,
2017,Syliva,F,,
2017,Szonja,F,,
2017,Tamlyn,F,,
2017,Tanita,F,,
2017,Tanja,F,,
2017,Tarina,F,,
2017,Tasmin,F,,
2017,Tayna,F,,
2017,Teresina,F,,
2017,Terrie,F,,
2017,Terry,F,,
2017,Thresa,F,,
2017,Tonya,F,,
2017,Tracie,F,,
2017,Treacey,F,,
2017,Treacy,F,,
2017,Valarie,F,,
2017,Vayda,F,3.0,873.0
2017,Velma,F,,
2017,Venessa,F,,
2017,Vickey,F,,
2017,Vickie,F,,
2017,Wanda,F,,
2017,Wilma,F,,
2017,Wing,F,,
2017,Winnifred,F,,
2017,Yolanda,F,,
2017,Yolande,F,,
2017,Zelda,F,,
2017,Zeta,F,,
2017,Zlata,F,,
2017,Zowie,F,,
2017,Adaline,F,,
2017,Aizah,F,,
2017,Ayana,F,,
2017,Bella Rose,F,,
2017,Dominyka,F,,
2017,Effie,F,,
2017,Elara,F,4.0,734.0
2017,Ellie Rose,F,,
2017,Faya,F,5.0,651.0
2017,Ferne,F,,
2017,Hamna,F,,
2017,Harlee,F,6.0,579.0
2017,Hoorain,F,4.0,734.0
2017,Juniper,F,,
2017,Kiaya,F,,
2017,Lacey-May,F,,
2017,Layan,F,,
2017,Madara,F,,
2017,Molly-Mai,F,,
2017,Naya,F,4.0,734.0
2017,Paisley,F,,
2017,Penni,F,,
2017,Rea,F,,
2017,River,F,3.0,873.0
2017,Sam,F,,
2017,Tea,F,,
2017,Tosia,F,,
2017,Tuiren,F,4.0,734.0
2017,Mea,F,,
2017,Kaithlin,F,,
2017,Ivanna,F,,
2017,Bonita,F,,
2017,Brieanna,F,,
2017,Aairah,F,3.0,873.0
2017,Abbie-Mae,F,3.0,873.0
2017,Adria,F,3.0,873.0
2017,Afnan,F,3.0,873.0
2017,Alejandra,F,3.0,873.0
2017,Alianna,F,3.0,873.0
2017,Aly,F,3.0,873.0
2017,Aodhla,F,6.0,579.0
2017,Areeba,F,3.0,873.0
2017,Aylin,F,8.0,471.0
2017,Camellia,F,3.0,873.0
2017,Daimhin,F,3.0,873.0
2017,Daisie,F,3.0,873.0
2017,Darcy-Rose,F,3.0,873.0
2017,Eibhleann,F,3.0,873.0
2017,Eily,F,3.0,873.0
2017,Ellie Mai,F,3.0,873.0
2017,Esmai,F,3.0,873.0
2017,Essie,F,3.0,873.0
2017,Evie-Rose,F,3.0,873.0
2017,Finley,F,3.0,873.0
2017,Freya-Rose,F,3.0,873.0
2017,Hadassa,F,3.0,873.0
2017,Haneen,F,3.0,873.0
2017,Harleigh,F,7.0,524.0
2017,Harli,F,3.0,873.0
2017,Harlie,F,4.0,734.0
2017,Harlyn,F,4.0,734.0
2017,Harmony,F,3.0,873.0
2017,Harper-Rose,F,3.0,873.0
2017,Haya,F,4.0,734.0
2017,Izabell,F,3.0,873.0
2017,Jessa,F,4.0,734.0
2017,Karleigh,F,3.0,873.0
2017,Keavy,F,3.0,873.0
2017,Kyara,F,3.0,873.0
2017,Lailah,F,3.0,873.0
2017,Layla-Mae,F,3.0,873.0
2017,Lillah,F,3.0,873.0
2017,Margarida,F,3.0,873.0
2017,Mary-Ellen,F,3.0,873.0
2017,Mayah,F,3.0,873.0
2017,McKenna,F,3.0,873.0
2017,Nola,F,3.0,873.0
2017,Raegan,F,3.0,873.0
2017,Ros,F,3.0,873.0
2017,Ruby-Leigh,F,3.0,873.0
2017,Ruby-Rose,F,4.0,734.0
2017,Saileog,F,3.0,873.0
2017,Sena,F,3.0,873.0
2017,Siya,F,3.0,873.0
2017,Sloane,F,4.0,734.0
2017,Vada,F,4.0,734.0
2017,Vaida,F,4.0,734.0
2017,Venice,F,3.0,873.0
2017,Winter,F,3.0,873.0
2017,Wynter,F,6.0,579.0
2017,Ziva,F,3.0,873.0
2017,Aarya,F,,
2017,Aayat,F,,
2017,Aibhín,F,,
2017,Aída,F,,
2017,Ailís,F,,
2017,Aimée,F,,
2017,Áine,F,,
2017,Aline,F,,
2017,Amber-Rose,F,,
2017,Amélie,F,,
2017,Andi,F,,
2017,Anisia,F,,
2017,Antonella,F,,
2017,Aodha,F,,
2017,Aoibhín,F,,
2017,Aoibhínn,F,,
2017,Ariyah,F,,
2017,Ayaat,F,,
2017,Ayat,F,,
2017,Bébhinn,F,,
2017,Béibhinn,F,,
2017,Bláithín,F,,
2017,Bláthnaid,F,,
2017,Bríd,F,,
2017,Brídín,F,,
2017,Brónagh,F,,
2017,Caia,F,,
2017,Cáit,F,,
2017,Caitlín,F,,
2017,Caitríona,F,,
2017,Calla,F,,
2017,Chloé,F,,
2017,Cialadh,F,,
2017,Clíodhna,F,,
2017,Clíona,F,,
2017,Clódagh,F,,
2017,Córa,F,,
2017,Croía,F,,
2017,Croíadh,F,,
2017,Danú,F,,
2017,Éabha,F,,
2017,Éabhaoin,F,,
2017,Éadaoin,F,,
2017,Éala,F,,
2017,Eibhlín,F,,
2017,Éile,F,,
2017,Eilís,F,,
2017,Éilis,F,,
2017,Éinín,F,,
2017,Éirinn,F,,
2017,Elene,F,,
2017,Elisse,F,,
2017,Elouise,F,,
2017,Erín,F,,
2017,Erris,F,,
2017,Esmé,F,,
